year,measure,date,variable,value,line_number,type,line_name_pt,line_name
2018,entrance,2018-07-01,Média dos dias úteis,943,1,metro,Azul,Blue
2018,entrance,2018-07-01,Média dos dias úteis,501,2,metro,Verde,Green
2018,entrance,2018-07-01,Média dos dias úteis,1111,3,metro,Vermelha,Red
2018,entrance,2018-07-01,Média dos dias úteis,278,5,metro,Lilás,Lilac
2018,entrance,2018-07-01,Média dos dias úteis,11,15,metro,Prata,Silver
2018,entrance,2018-07-01,Média dos dias úteis,2843,99,metro,Sistema METRO,METRO System
2018,entrance,2018-07-01,Média dos Sábados,562,1,metro,Azul,Blue
2018,entrance,2018-07-01,Média dos Sábados,233,2,metro,Verde,Green
2018,entrance,2018-07-01,Média dos Sábados,679,3,metro,Vermelha,Red
2018,entrance,2018-07-01,Média dos Sábados,171,5,metro,Lilás,Lilac
2018,entrance,2018-07-01,Média dos Sábados,1,15,metro,Prata,Silver
2018,entrance,2018-07-01,Média dos Sábados,1646,99,metro,Sistema METRO,METRO System
2018,entrance,2018-07-01,Média dos Domingos,319,1,metro,Azul,Blue
2018,entrance,2018-07-01,Média dos Domingos,161,2,metro,Verde,Green
2018,entrance,2018-07-01,Média dos Domingos,429,3,metro,Vermelha,Red
2018,entrance,2018-07-01,Média dos Domingos,88,5,metro,Lilás,Lilac
2018,entrance,2018-07-01,Média dos Domingos,1,15,metro,Prata,Silver
2018,entrance,2018-07-01,Média dos Domingos,998,99,metro,Sistema METRO,METRO System
2018,entrance,2018-07-01,Máxima Diária,994,1,metro,Azul,Blue
2018,entrance,2018-07-01,Máxima Diária,528,2,metro,Verde,Green
2018,entrance,2018-07-01,Máxima Diária,1152,3,metro,Vermelha,Red
2018,entrance,2018-07-01,Máxima Diária,284,5,metro,Lilás,Lilac
2018,entrance,2018-07-01,Máxima Diária,12,15,metro,Prata,Silver
2018,entrance,2018-07-01,Máxima Diária,2963,99,metro,Sistema METRO,METRO System
2018,entrance,2018-08-01,Total,27733,1,metro,Azul,Blue
2018,entrance,2018-08-01,Total,14509,2,metro,Verde,Green
2018,entrance,2018-08-01,Total,32413,3,metro,Vermelha,Red
2018,entrance,2018-08-01,Total,876,5,metro,Lilás,Lilac
2018,entrance,2018-08-01,Total,282,15,metro,Prata,Silver
2018,entrance,2018-08-01,Total,75813,99,metro,Sistema METRO,METRO System
2018,entrance,2018-08-01,Média dos dias úteis,1048,1,metro,Azul,Blue
2018,entrance,2018-08-01,Média dos dias úteis,560,2,metro,Verde,Green
2018,entrance,2018-08-01,Média dos dias úteis,1211,3,metro,Vermelha,Red
2018,entrance,2018-08-01,Média dos dias úteis,292,5,metro,Lilás,Lilac
2018,entrance,2018-08-01,Média dos dias úteis,12,15,metro,Prata,Silver
2018,entrance,2018-08-01,Média dos dias úteis,2870,99,metro,Sistema METRO,METRO System
2018,entrance,2018-08-01,Média dos Sábados,598,1,metro,Azul,Blue
2018,entrance,2018-08-01,Média dos Sábados,250,2,metro,Verde,Green
2018,entrance,2018-08-01,Média dos Sábados,724,3,metro,Vermelha,Red
2018,entrance,2018-08-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,entrance,2018-08-01,Média dos Sábados,NA,15,metro,Prata,Silver
2018,entrance,2018-08-01,Média dos Sábados,1571,99,metro,Sistema METRO,METRO System
2018,entrance,2018-08-01,Média dos Domingos,307,1,metro,Azul,Blue
2018,entrance,2018-08-01,Média dos Domingos,155,2,metro,Verde,Green
2018,entrance,2018-08-01,Média dos Domingos,418,3,metro,Vermelha,Red
2018,entrance,2018-08-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,entrance,2018-08-01,Média dos Domingos,1,15,metro,Prata,Silver
2018,entrance,2018-08-01,Média dos Domingos,881,99,metro,Sistema METRO,METRO System
2018,entrance,2018-08-01,Máxima Diária,1086,1,metro,Azul,Blue
2018,entrance,2018-08-01,Máxima Diária,581,2,metro,Verde,Green
2018,entrance,2018-08-01,Máxima Diária,1248,3,metro,Vermelha,Red
2018,entrance,2018-08-01,Máxima Diária,295,5,metro,Lilás,Lilac
2018,entrance,2018-08-01,Máxima Diária,13,15,metro,Prata,Silver
2018,entrance,2018-08-01,Máxima Diária,2928,99,metro,Sistema METRO,METRO System
2018,entrance,2018-09-01,Total,25215,1,metro,Azul,Blue
2018,entrance,2018-09-01,Total,12946,2,metro,Verde,Green
2018,entrance,2018-09-01,Total,29414,3,metro,Vermelha,Red
2018,entrance,2018-09-01,Total,NA,5,metro,Lilás,Lilac
2018,entrance,2018-09-01,Total,243,15,metro,Prata,Silver
2018,entrance,2018-09-01,Total,67818,99,metro,Sistema METRO,METRO System
2018,entrance,2018-09-01,Média dos dias úteis,1067,1,metro,Azul,Blue
2018,entrance,2018-09-01,Média dos dias úteis,562,2,metro,Verde,Green
2018,entrance,2018-09-01,Média dos dias úteis,1223,3,metro,Vermelha,Red
2018,entrance,2018-09-01,Média dos dias úteis,NA,5,metro,Lilás,Lilac
2018,entrance,2018-09-01,Média dos dias úteis,13,15,metro,Prata,Silver
2018,entrance,2018-09-01,Média dos dias úteis,2865,99,metro,Sistema METRO,METRO System
2018,entrance,2018-09-01,Média dos Sábados,589,1,metro,Azul,Blue
2018,entrance,2018-09-01,Média dos Sábados,254,2,metro,Verde,Green
2018,entrance,2018-09-01,Média dos Sábados,712,3,metro,Vermelha,Red
2018,entrance,2018-09-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,entrance,2018-09-01,Média dos Sábados,1,15,metro,Prata,Silver
2018,entrance,2018-09-01,Média dos Sábados,1556,99,metro,Sistema METRO,METRO System
2018,entrance,2018-09-01,Média dos Domingos,322,1,metro,Azul,Blue
2018,entrance,2018-09-01,Média dos Domingos,162,2,metro,Verde,Green
2018,entrance,2018-09-01,Média dos Domingos,425,3,metro,Vermelha,Red
2018,entrance,2018-09-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,entrance,2018-09-01,Média dos Domingos,1,15,metro,Prata,Silver
2018,entrance,2018-09-01,Média dos Domingos,910,99,metro,Sistema METRO,METRO System
2018,entrance,2018-09-01,Máxima Diária,1127,1,metro,Azul,Blue
2018,entrance,2018-09-01,Máxima Diária,582,2,metro,Verde,Green
2018,entrance,2018-09-01,Máxima Diária,1298,3,metro,Vermelha,Red
2018,entrance,2018-09-01,Máxima Diária,NA,5,metro,Lilás,Lilac
2018,entrance,2018-09-01,Máxima Diária,13,15,metro,Prata,Silver
2018,entrance,2018-09-01,Máxima Diária,3020,99,metro,Sistema METRO,METRO System
2018,entrance,2018-10-01,Total,28299,1,metro,Azul,Blue
2018,entrance,2018-10-01,Total,14744,2,metro,Verde,Green
2018,entrance,2018-10-01,Total,31717,3,metro,Vermelha,Red
2018,entrance,2018-10-01,Total,NA,5,metro,Lilás,Lilac
2018,entrance,2018-10-01,Total,266,15,metro,Prata,Silver
2018,entrance,2018-10-01,Total,75026,99,metro,Sistema METRO,METRO System
2018,entrance,2018-10-01,Média dos dias úteis,1096,1,metro,Azul,Blue
2018,entrance,2018-10-01,Média dos dias úteis,586,2,metro,Verde,Green
2018,entrance,2018-10-01,Média dos dias úteis,1220,3,metro,Vermelha,Red
2018,entrance,2018-10-01,Média dos dias úteis,NA,5,metro,Lilás,Lilac
2018,entrance,2018-10-01,Média dos dias úteis,12,15,metro,Prata,Silver
2018,entrance,2018-10-01,Média dos dias úteis,2914,99,metro,Sistema METRO,METRO System
2018,entrance,2018-10-01,Média dos Sábados,605,1,metro,Azul,Blue
2018,entrance,2018-10-01,Média dos Sábados,258,2,metro,Verde,Green
2018,entrance,2018-10-01,Média dos Sábados,691,3,metro,Vermelha,Red
2018,entrance,2018-10-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,entrance,2018-10-01,Média dos Sábados,NA,15,metro,Prata,Silver
2018,entrance,2018-10-01,Média dos Sábados,1554,99,metro,Sistema METRO,METRO System
2018,entrance,2018-10-01,Média dos Domingos,344,1,metro,Azul,Blue
2018,entrance,2018-10-01,Média dos Domingos,161,2,metro,Verde,Green
2018,entrance,2018-10-01,Média dos Domingos,410,3,metro,Vermelha,Red
2018,entrance,2018-10-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,entrance,2018-10-01,Média dos Domingos,2,15,metro,Prata,Silver
2018,entrance,2018-10-01,Média dos Domingos,916,99,metro,Sistema METRO,METRO System
2018,entrance,2018-10-01,Máxima Diária,1133,1,metro,Azul,Blue
2018,entrance,2018-10-01,Máxima Diária,625,2,metro,Verde,Green
2018,entrance,2018-10-01,Máxima Diária,1280,3,metro,Vermelha,Red
2018,entrance,2018-10-01,Máxima Diária,NA,5,metro,Lilás,Lilac
2018,entrance,2018-10-01,Máxima Diária,13,15,metro,Prata,Silver
2018,entrance,2018-10-01,Máxima Diária,3002,99,metro,Sistema METRO,METRO System
2018,entrance,2018-11-01,Total,26174,1,metro,Azul,Blue
2018,entrance,2018-11-01,Total,13531,2,metro,Verde,Green
2018,entrance,2018-11-01,Total,28899,3,metro,Vermelha,Red
2018,entrance,2018-11-01,Total,NA,5,metro,Lilás,Lilac
2018,entrance,2018-11-01,Total,219,15,metro,Prata,Silver
2018,entrance,2018-11-01,Total,68822,99,metro,Sistema METRO,METRO System
2018,entrance,2018-11-01,Média dos dias úteis,1145,1,metro,Azul,Blue
2018,entrance,2018-11-01,Média dos dias úteis,617,2,metro,Verde,Green
2018,entrance,2018-11-01,Média dos dias úteis,1241,3,metro,Vermelha,Red
2018,entrance,2018-11-01,Média dos dias úteis,NA,5,metro,Lilás,Lilac
2018,entrance,2018-11-01,Média dos dias úteis,13,15,metro,Prata,Silver
2018,entrance,2018-11-01,Média dos dias úteis,3016,99,metro,Sistema METRO,METRO System
2018,entrance,2018-11-01,Média dos Sábados,611,1,metro,Azul,Blue
2018,entrance,2018-11-01,Média dos Sábados,256,2,metro,Verde,Green
2018,entrance,2018-11-01,Média dos Sábados,700,3,metro,Vermelha,Red
2018,entrance,2018-11-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,entrance,2018-11-01,Média dos Sábados,3,15,metro,Prata,Silver
2018,entrance,2018-11-01,Média dos Sábados,1567,99,metro,Sistema METRO,METRO System
2018,entrance,2018-11-01,Média dos Domingos,353,1,metro,Azul,Blue
2018,entrance,2018-11-01,Média dos Domingos,172,2,metro,Verde,Green
2018,entrance,2018-11-01,Média dos Domingos,425,3,metro,Vermelha,Red
2018,entrance,2018-11-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,entrance,2018-11-01,Média dos Domingos,2,15,metro,Prata,Silver
2018,entrance,2018-11-01,Média dos Domingos,951,99,metro,Sistema METRO,METRO System
2018,entrance,2018-11-01,Máxima Diária,1198,1,metro,Azul,Blue
2018,entrance,2018-11-01,Máxima Diária,647,2,metro,Verde,Green
2018,entrance,2018-11-01,Máxima Diária,1307,3,metro,Vermelha,Red
2018,entrance,2018-11-01,Máxima Diária,NA,5,metro,Lilás,Lilac
2018,entrance,2018-11-01,Máxima Diária,14,15,metro,Prata,Silver
2018,entrance,2018-11-01,Máxima Diária,3164,99,metro,Sistema METRO,METRO System
2018,entrance,2018-12-01,Total,25199,1,metro,Azul,Blue
2018,entrance,2018-12-01,Total,12875,2,metro,Verde,Green
2018,entrance,2018-12-01,Total,28329,3,metro,Vermelha,Red
2018,entrance,2018-12-01,Total,NA,5,metro,Lilás,Lilac
2018,entrance,2018-12-01,Total,397,15,metro,Prata,Silver
2018,entrance,2018-12-01,Total,66800,99,metro,Sistema METRO,METRO System
2018,entrance,2018-12-01,Média dos dias úteis,1059,1,metro,Azul,Blue
2018,entrance,2018-12-01,Média dos dias úteis,565,2,metro,Verde,Green
2018,entrance,2018-12-01,Média dos dias úteis,1167,3,metro,Vermelha,Red
2018,entrance,2018-12-01,Média dos dias úteis,NA,5,metro,Lilás,Lilac
2018,entrance,2018-12-01,Média dos dias úteis,18,15,metro,Prata,Silver
2018,entrance,2018-12-01,Média dos dias úteis,2809,99,metro,Sistema METRO,METRO System
2018,entrance,2018-12-01,Média dos Sábados,644,1,metro,Azul,Blue
2018,entrance,2018-12-01,Média dos Sábados,261,2,metro,Verde,Green
2018,entrance,2018-12-01,Média dos Sábados,761,3,metro,Vermelha,Red
2018,entrance,2018-12-01,Média dos Sábados,NA,5,metro,Lilás,Lilac
2018,entrance,2018-12-01,Média dos Sábados,8,15,metro,Prata,Silver
2018,entrance,2018-12-01,Média dos Sábados,1674,99,metro,Sistema METRO,METRO System
2018,entrance,2018-12-01,Média dos Domingos,384,1,metro,Azul,Blue
2018,entrance,2018-12-01,Média dos Domingos,186,2,metro,Verde,Green
2018,entrance,2018-12-01,Média dos Domingos,466,3,metro,Vermelha,Red
2018,entrance,2018-12-01,Média dos Domingos,NA,5,metro,Lilás,Lilac
2018,entrance,2018-12-01,Média dos Domingos,5,15,metro,Prata,Silver
2018,entrance,2018-12-01,Média dos Domingos,1040,99,metro,Sistema METRO,METRO System
2018,entrance,2018-12-01,Máxima Diária,1181,1,metro,Azul,Blue
2018,entrance,2018-12-01,Máxima Diária,628,2,metro,Verde,Green
2018,entrance,2018-12-01,Máxima Diária,1293,3,metro,Vermelha,Red
2018,entrance,2018-12-01,Máxima Diária,NA,5,metro,Lilás,Lilac
2018,entrance,2018-12-01,Máxima Diária,21,15,metro,Prata,Silver
2018,entrance,2018-12-01,Máxima Diária,3116,99,metro,Sistema METRO,METRO System
2018,transport,2018-01-01,Total,28972,1,metro,Azul,Blue
2018,transport,2018-01-01,Total,13602,2,metro,Verde,Green
2018,transport,2018-01-01,Total,29999,3,metro,Vermelha,Red
2018,transport,2018-01-01,Total,5522,5,metro,Lilás,Lilac
2018,transport,2018-01-01,Total,379,15,metro,Prata,Silver
2018,transport,2018-01-01,Total,78475,99,metro,Sistema METRO,METRO System
2018,transport,2018-01-01,Média dos dias úteis,1169,1,metro,Azul,Blue
2018,transport,2018-01-01,Média dos dias úteis,570,2,metro,Verde,Green
2018,transport,2018-01-01,Média dos dias úteis,1196,3,metro,Vermelha,Red
2018,transport,2018-01-01,Média dos dias úteis,226,5,metro,Lilás,Lilac
2018,transport,2018-01-01,Média dos dias úteis,17,15,metro,Prata,Silver
2018,transport,2018-01-01,Média dos dias úteis,3178,99,metro,Sistema METRO,METRO System
2018,transport,2018-01-01,Média dos Sábados,701,1,metro,Azul,Blue
2018,transport,2018-01-01,Média dos Sábados,276,2,metro,Verde,Green
2018,transport,2018-01-01,Média dos Sábados,748,3,metro,Vermelha,Red
2018,transport,2018-01-01,Média dos Sábados,139,5,metro,Lilás,Lilac
2018,transport,2018-01-01,Média dos Sábados,6,15,metro,Prata,Silver
2018,transport,2018-01-01,Média dos Sábados,1868,99,metro,Sistema METRO,METRO System
2018,transport,2018-01-01,Média dos Domingos,402,1,metro,Azul,Blue
2018,transport,2018-01-01,Média dos Domingos,167,2,metro,Verde,Green
2018,transport,2018-01-01,Média dos Domingos,439,3,metro,Vermelha,Red
2018,transport,2018-01-01,Média dos Domingos,55,5,metro,Lilás,Lilac
2018,transport,2018-01-01,Média dos Domingos,3,15,metro,Prata,Silver
2018,transport,2018-01-01,Média dos Domingos,1065,99,metro,Sistema METRO,METRO System
2018,transport,2018-01-01,Máxima Diária,1289,1,metro,Azul,Blue
2018,transport,2018-01-01,Máxima Diária,639,2,metro,Verde,Green
2018,transport,2018-01-01,Máxima Diária,1309,3,metro,Vermelha,Red
2018,transport,2018-01-01,Máxima Diária,249,5,metro,Lilás,Lilac
2018,transport,2018-01-01,Máxima Diária,19,15,metro,Prata,Silver
2018,transport,2018-01-01,Máxima Diária,3497,99,metro,Sistema METRO,METRO System
2018,transport,2018-02-01,Total,31025,1,metro,Azul,Blue
2018,transport,2018-02-01,Total,14784,2,metro,Verde,Green
2018,transport,2018-02-01,Total,31820,3,metro,Vermelha,Red
2018,transport,2018-02-01,Total,5937,5,metro,Lilás,Lilac
2018,transport,2018-02-01,Total,368,15,metro,Prata,Silver
2018,transport,2018-02-01,Total,83934,99,metro,Sistema METRO,METRO System
2018,transport,2018-02-01,Média dos dias úteis,1375,1,metro,Azul,Blue
2018,transport,2018-02-01,Média dos dias úteis,679,2,metro,Verde,Green
2018,transport,2018-02-01,Média dos dias úteis,1385,3,metro,Vermelha,Red
2018,transport,2018-02-01,Média dos dias úteis,269,5,metro,Lilás,Lilac
2018,transport,2018-02-01,Média dos dias úteis,20,15,metro,Prata,Silver
2018,transport,2018-02-01,Média dos dias úteis,3729,99,metro,Sistema METRO,METRO System
2018,transport,2018-02-01,Média dos Sábados,860,1,metro,Azul,Blue
2018,transport,2018-02-01,Média dos Sábados,353,2,metro,Verde,Green
2018,transport,2018-02-01,Média dos Sábados,911,3,metro,Vermelha,Red
2018,transport,2018-02-01,Média dos Sábados,161,5,metro,Lilás,Lilac
2018,transport,2018-02-01,Média dos Sábados,10,15,metro,Prata,Silver
2018,transport,2018-02-01,Média dos Sábados,2287,99,metro,Sistema METRO,METRO System
2018,transport,2018-02-01,Média dos Domingos,490,1,metro,Azul,Blue
2018,transport,2018-02-01,Média dos Domingos,221,2,metro,Verde,Green
2018,transport,2018-02-01,Média dos Domingos,555,3,metro,Vermelha,Red
2018,transport,2018-02-01,Média dos Domingos,72,5,metro,Lilás,Lilac
2018,transport,2018-02-01,Média dos Domingos,NA,15,metro,Prata,Silver
2018,transport,2018-02-01,Média dos Domingos,1338,99,metro,Sistema METRO,METRO System
2018,transport,2018-02-01,Máxima Diária,1448,1,metro,Azul,Blue
2018,transport,2018-02-01,Máxima Diária,719,2,metro,Verde,Green
2018,transport,2018-02-01,Máxima Diária,1457,3,metro,Vermelha,Red
2018,transport,2018-02-01,Máxima Diária,288,5,metro,Lilás,Lilac
2018,transport,2018-02-01,Máxima Diária,22,15,metro,Prata,Silver
2018,transport,2018-02-01,Máxima Diária,3928,99,metro,Sistema METRO,METRO System
2018,transport,2018-03-01,Total,36553,1,metro,Azul,Blue
2018,transport,2018-03-01,Total,17473,2,metro,Verde,Green
2018,transport,2018-03-01,Total,37387,3,metro,Vermelha,Red
2018,transport,2018-03-01,Total,7331,5,metro,Lilás,Lilac
2018,transport,2018-03-01,Total,411,15,metro,Prata,Silver
2018,transport,2018-03-01,Total,99155,99,metro,Sistema METRO,METRO System
2018,transport,2018-03-01,Média dos dias úteis,1452,1,metro,Azul,Blue
2018,transport,2018-03-01,Média dos dias úteis,713,2,metro,Verde,Green
2018,transport,2018-03-01,Média dos dias úteis,1467,3,metro,Vermelha,Red
2018,transport,2018-03-01,Média dos dias úteis,295,5,metro,Lilás,Lilac
2018,transport,2018-03-01,Média dos dias úteis,20,15,metro,Prata,Silver
2018,transport,2018-03-01,Média dos dias úteis,3946,99,metro,Sistema METRO,METRO System
2018,transport,2018-03-01,Média dos Sábados,777,1,metro,Azul,Blue
2018,transport,2018-03-01,Média dos Sábados,305,2,metro,Verde,Green
2018,transport,2018-03-01,Média dos Sábados,823,3,metro,Vermelha,Red
2018,transport,2018-03-01,Média dos Sábados,160,5,metro,Lilás,Lilac
2018,transport,2018-03-01,Média dos Sábados,5,15,metro,Prata,Silver
2018,transport,2018-03-01,Média dos Sábados,2066,99,metro,Sistema METRO,METRO System
2018,transport,2018-03-01,Média dos Domingos,439,1,metro,Azul,Blue
2018,transport,2018-03-01,Média dos Domingos,199,2,metro,Verde,Green
2018,transport,2018-03-01,Média dos Domingos,501,3,metro,Vermelha,Red
2018,transport,2018-03-01,Média dos Domingos,64,5,metro,Lilás,Lilac
2018,transport,2018-03-01,Média dos Domingos,NA,15,metro,Prata,Silver
2018,transport,2018-03-01,Média dos Domingos,1202,99,metro,Sistema METRO,METRO System
2018,transport,2018-03-01,Máxima Diária,1485,1,metro,Azul,Blue
2018,transport,2018-03-01,Máxima Diária,742,2,metro,Verde,Green
2018,transport,2018-03-01,Máxima Diária,1505,3,metro,Vermelha,Red
2018,transport,2018-03-01,Máxima Diária,305,5,metro,Lilás,Lilac
2018,transport,2018-03-01,Máxima Diária,23,15,metro,Prata,Silver
2018,transport,2018-03-01,Máxima Diária,4042,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,Total,35480,1,metro,Azul,Blue
2018,transport,2018-04-01,Total,16870,2,metro,Verde,Green
2018,transport,2018-04-01,Total,36247,3,metro,Vermelha,Red
2018,transport,2018-04-01,Total,7640,5,metro,Lilás,Lilac
2018,transport,2018-04-01,Total,441,15,metro,Prata,Silver
2018,transport,2018-04-01,Total,96677,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,Média dos dias úteis,1457,1,metro,Azul,Blue
2018,transport,2018-04-01,Média dos dias úteis,714,2,metro,Verde,Green
2018,transport,2018-04-01,Média dos dias úteis,1471,3,metro,Vermelha,Red
2018,transport,2018-04-01,Média dos dias úteis,319,5,metro,Lilás,Lilac
2018,transport,2018-04-01,Média dos dias úteis,21,15,metro,Prata,Silver
2018,transport,2018-04-01,Média dos dias úteis,3980,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,Média dos Sábados,828,1,metro,Azul,Blue
2018,transport,2018-04-01,Média dos Sábados,319,2,metro,Verde,Green
2018,transport,2018-04-01,Média dos Sábados,883,3,metro,Vermelha,Red
2018,transport,2018-04-01,Média dos Sábados,170,5,metro,Lilás,Lilac
2018,transport,2018-04-01,Média dos Sábados,8,15,metro,Prata,Silver
2018,transport,2018-04-01,Média dos Sábados,2206,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,Média dos Domingos,435,1,metro,Azul,Blue
2018,transport,2018-04-01,Média dos Domingos,188,2,metro,Verde,Green
2018,transport,2018-04-01,Média dos Domingos,482,3,metro,Vermelha,Red
2018,transport,2018-04-01,Média dos Domingos,76,5,metro,Lilás,Lilac
2018,transport,2018-04-01,Média dos Domingos,3,15,metro,Prata,Silver
2018,transport,2018-04-01,Média dos Domingos,1183,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,Máxima Diária,1493,1,metro,Azul,Blue
2018,transport,2018-04-01,Máxima Diária,731,2,metro,Verde,Green
2018,transport,2018-04-01,Máxima Diária,1530,3,metro,Vermelha,Red
2018,transport,2018-04-01,Máxima Diária,331,5,metro,Lilás,Lilac
2018,transport,2018-04-01,Máxima Diária,24,15,metro,Prata,Silver
2018,transport,2018-04-01,Máxima Diária,4105,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,Total,36519,1,metro,Azul,Blue
2018,transport,2018-05-01,Total,17492,2,metro,Verde,Green
2018,transport,2018-05-01,Total,37542,3,metro,Vermelha,Red
2018,transport,2018-05-01,Total,8106,5,metro,Lilás,Lilac
2018,transport,2018-05-01,Total,509,15,metro,Prata,Silver
2018,transport,2018-05-01,Total,100169,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,Média dos dias úteis,1436,1,metro,Azul,Blue
2018,transport,2018-05-01,Média dos dias úteis,706,2,metro,Verde,Green
2018,transport,2018-05-01,Média dos dias úteis,1455,3,metro,Vermelha,Red
2018,transport,2018-05-01,Média dos dias úteis,322,5,metro,Lilás,Lilac
2018,transport,2018-05-01,Média dos dias úteis,22,15,metro,Prata,Silver
2018,transport,2018-05-01,Média dos dias úteis,3940,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,Média dos Sábados,834,1,metro,Azul,Blue
2018,transport,2018-05-01,Média dos Sábados,336,2,metro,Verde,Green
2018,transport,2018-05-01,Média dos Sábados,900,3,metro,Vermelha,Red
2018,transport,2018-05-01,Média dos Sábados,184,5,metro,Lilás,Lilac
2018,transport,2018-05-01,Média dos Sábados,7,15,metro,Prata,Silver
2018,transport,2018-05-01,Média dos Sábados,2258,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,Média dos Domingos,488,1,metro,Azul,Blue
2018,transport,2018-05-01,Média dos Domingos,218,2,metro,Verde,Green
2018,transport,2018-05-01,Média dos Domingos,559,3,metro,Vermelha,Red
2018,transport,2018-05-01,Média dos Domingos,95,5,metro,Lilás,Lilac
2018,transport,2018-05-01,Média dos Domingos,4,15,metro,Prata,Silver
2018,transport,2018-05-01,Média dos Domingos,1363,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,Máxima Diária,1488,1,metro,Azul,Blue
2018,transport,2018-05-01,Máxima Diária,722,2,metro,Verde,Green
2018,transport,2018-05-01,Máxima Diária,1508,3,metro,Vermelha,Red
2018,transport,2018-05-01,Máxima Diária,335,5,metro,Lilás,Lilac
2018,transport,2018-05-01,Máxima Diária,24,15,metro,Prata,Silver
2018,transport,2018-05-01,Máxima Diária,4067,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,Total,34239,1,metro,Azul,Blue
2018,transport,2018-06-01,Total,16160,2,metro,Verde,Green
2018,transport,2018-06-01,Total,35392,3,metro,Vermelha,Red
2018,transport,2018-06-01,Total,7401,5,metro,Lilás,Lilac
2018,transport,2018-06-01,Total,464,15,metro,Prata,Silver
2018,transport,2018-06-01,Total,93656,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,Média dos dias úteis,1396,1,metro,Azul,Blue
2018,transport,2018-06-01,Média dos dias úteis,684,2,metro,Verde,Green
2018,transport,2018-06-01,Média dos dias úteis,1423,3,metro,Vermelha,Red
2018,transport,2018-06-01,Média dos dias úteis,305,5,metro,Lilás,Lilac
2018,transport,2018-06-01,Média dos dias úteis,22,15,metro,Prata,Silver
2018,transport,2018-06-01,Média dos dias úteis,3830,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,Média dos Sábados,778,1,metro,Azul,Blue
2018,transport,2018-06-01,Média dos Sábados,301,2,metro,Verde,Green
2018,transport,2018-06-01,Média dos Sábados,842,3,metro,Vermelha,Red
2018,transport,2018-06-01,Média dos Sábados,172,5,metro,Lilás,Lilac
2018,transport,2018-06-01,Média dos Sábados,3,15,metro,Prata,Silver
2018,transport,2018-06-01,Média dos Sábados,2095,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,Média dos Domingos,466,1,metro,Azul,Blue
2018,transport,2018-06-01,Média dos Domingos,215,2,metro,Verde,Green
2018,transport,2018-06-01,Média dos Domingos,527,3,metro,Vermelha,Red
2018,transport,2018-06-01,Média dos Domingos,69,5,metro,Lilás,Lilac
2018,transport,2018-06-01,Média dos Domingos,3,15,metro,Prata,Silver
2018,transport,2018-06-01,Média dos Domingos,1280,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,Máxima Diária,1489,1,metro,Azul,Blue
2018,transport,2018-06-01,Máxima Diária,722,2,metro,Verde,Green
2018,transport,2018-06-01,Máxima Diária,1508,3,metro,Vermelha,Red
2018,transport,2018-06-01,Máxima Diária,327,5,metro,Lilás,Lilac
2018,transport,2018-06-01,Máxima Diária,23,15,metro,Prata,Silver
2018,transport,2018-06-01,Máxima Diária,4067,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,Total,32512,1,metro,Azul,Blue
2018,transport,2018-07-01,Total,15368,2,metro,Verde,Green
2018,transport,2018-07-01,Total,33836,3,metro,Vermelha,Red
2018,transport,2018-07-01,Total,6983,5,metro,Lilás,Lilac
2018,transport,2018-07-01,Total,427,15,metro,Prata,Silver
2018,transport,2018-07-01,Total,89128,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,Média dos dias úteis,1280,1,metro,Azul,Blue
2018,transport,2018-07-01,Média dos dias úteis,627,2,metro,Verde,Green
2018,transport,2018-07-01,Média dos dias úteis,1317,3,metro,Vermelha,Red
2018,transport,2018-07-01,Média dos dias úteis,278,5,metro,Lilás,Lilac
2018,transport,2018-07-01,Média dos dias úteis,20,15,metro,Prata,Silver
2018,transport,2018-07-01,Média dos dias úteis,3523,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,Média dos Sábados,781,1,metro,Azul,Blue
2018,transport,2018-07-01,Média dos Sábados,297,2,metro,Verde,Green
