date,line_number,station_name,avg_passenger,year
2018-09-01,4,Luz,76334.73684210527,2018
2018-09-01,4,Oscar Freire,16845.78947368421,2018
2018-09-01,4,Paulista,75518.34210526317,2018
2018-09-01,4,Pinheiros,78427.73684210527,2018
2018-09-01,4,República,150258.05263157896,2018
2018-09-01,5,AACD-Servidor,5572.368421052631,2018
2018-09-01,5,Adolfo Pinheiro,8946.631578947368,2018
2018-09-01,5,Alto da Boa Vista,3553.684210526316,2018
2018-09-01,5,Borba Gato,8657.421052631578,2018
2018-09-01,5,Brooklin,12350.368421052632,2018
2018-09-01,5,Campo Limpo,31531.57894736842,2018
2018-09-01,5,Capão Redondo,74749.73684210527,2018
2018-09-01,5,Chácara Klabin,3418,2018
2018-09-01,5,Eucaliptos,10135.631578947368,2018
2018-09-01,5,Giovanni Gronchi,21367.947368421053,2018
2018-09-01,5,Hospital São Paulo,1418,2018
2018-09-01,5,Largo Treze,31472.473684210527,2018
2018-09-01,5,Moema,11969.78947368421,2018
2018-09-01,5,Santa Cruz,6030,2018
2018-09-01,5,Santo Amaro,89241.63157894737,2018
2018-09-01,5,Vila das Belezas,12520.052631578947,2018
2018-10-01,4,Butantã,76813.72727272728,2018
2018-10-01,4,Faria Lima,23726.38636363637,2018
2018-10-01,4,Fradique Coutinho,9511.931818181816,2018
2018-10-01,4,Higienópolis - Mackenzie,26566.863636363636,2018
2018-10-01,4,Luz,73618.72727272726,2018
2018-10-01,4,Oscar Freire,17110.954545454544,2018
2018-10-01,4,Paulista,71077.40909090912,2018
2018-10-01,4,Pinheiros,68560.86363636365,2018
2018-10-01,4,República,146554.04545454544,2018
2018-10-01,4,São Paulo - Morumbi,2214.6,2018
2018-10-01,5,AACD-Servidor,10246.772727272728,2018
2018-10-01,5,Adolfo Pinheiro,10747.545454545454,2018
2018-10-01,5,Alto da Boa Vista,4852.954545454545,2018
2018-10-01,5,Borba Gato,10655.727272727272,2018
2018-10-01,5,Brooklin,15819.681818181818,2018
2018-10-01,5,Campo Limpo,33132.045454545456,2018
2018-10-01,5,Capão Redondo,81180.95454545454,2018
2018-10-01,5,Chácara Klabin,29421.909090909092,2018
2018-10-01,5,Eucaliptos,13554.818181818182,2018
2018-10-01,5,Giovanni Gronchi,23643.31818181818,2018
2018-10-01,5,Hospital São Paulo,6302.863636363637,2018
2018-10-01,5,Largo Treze,33056.318181818184,2018
2018-10-01,5,Moema,14074.681818181818,2018
2018-10-01,5,Santa Cruz,35653.681818181816,2018
2018-10-01,5,Santo Amaro,88832.36363636363,2018
2018-10-01,5,Vila das Belezas,12603.40909090909,2018
2018-11-01,4,Butantã,65162.75,2018
2018-11-01,4,Faria Lima,35280.6,2018
2018-11-01,4,Fradique Coutinho,9199.075,2018
2018-11-01,4,Higienópolis - Mackenzie,25073.75,2018
2018-11-01,4,Luz,69383.275,2018
2018-11-01,4,Oscar Freire,17075.4,2018
2018-11-01,4,Paulista,64127.5,2018
2018-11-01,4,Pinheiros,59083.20000000001,2018
2018-11-01,4,República,139703.45,2018
2018-11-01,4,São Paulo - Morumbi,16550.7,2018
2018-11-01,5,AACD-Servidor,9223.3,2018
2018-11-01,5,Adolfo Pinheiro,11638.6,2018
2018-11-01,5,Alto da Boa Vista,5195.35,2018
2018-11-01,5,Borba Gato,12016.35,2018
2018-11-01,5,Brooklin,17764.75,2018
2018-11-01,5,Campo Limpo,37020.95,2018
2018-11-01,5,Capão Redondo,86597.4,2018
2018-11-01,5,Chácara Klabin,51760.05,2018
2018-11-01,5,Eucaliptos,16182.5,2018
2018-11-01,5,Giovanni Gronchi,24894.1,2018
2018-11-01,5,Hospital São Paulo,9043.55,2018
2018-11-01,5,Largo Treze,35619.4,2018
2018-11-01,5,Moema,15700.9,2018
2018-11-01,5,Santa Cruz,58277.05,2018
2018-11-01,5,Santo Amaro,85244.25,2018
2018-11-01,5,Vila das Belezas,13060.9,2018
2018-12-01,4,Butantã,54556.7,2018
2018-12-01,4,Faria Lima,40762.2,2018
2018-12-01,4,Fradique Coutinho,8766.599999999997,2018
2018-12-01,4,Higienópolis - Mackenzie,18421.6,2018
2018-12-01,4,Luz,65699.42499999999,2018
2018-12-01,4,Oscar Freire,16792.7,2018
2018-12-01,4,Paulista,58938.375,2018
2018-12-01,4,Pinheiros,55570.60000000001,2018
2018-12-01,4,República,131879.85,2018
2018-12-01,4,São Paulo - Morumbi,25755.05,2018
2018-12-01,5,AACD-Servidor,8992.9,2018
2018-12-01,5,Adolfo Pinheiro,10030.9,2018
2018-12-01,5,Alto da Boa Vista,4725.55,2018
2018-12-01,5,Borba Gato,9574.9,2018
2018-12-01,5,Brooklin,17005.3,2018
2018-12-01,5,Campo Limpo,36321.25,2018
2018-12-01,5,Capão Redondo,84412.7,2018
2018-12-01,5,Chácara Klabin,53005.95,2018
2018-12-01,5,Eucaliptos,16846.1,2018
2018-12-01,5,Giovanni Gronchi,23778.9,2018
2018-12-01,5,Hospital São Paulo,8043.9,2018
2018-12-01,5,Largo Treze,34515.5,2018
2018-12-01,5,Moema,15037.85,2018
2018-12-01,5,Santa Cruz,59898.1,2018
2018-12-01,5,Santo Amaro,82950.15,2018
2018-12-01,5,Vila das Belezas,12439.1,2018
2019-01-01,4,Butantã,46559.545454545456,2019
2019-01-01,4,Faria Lima,38822.681818181816,2019
2019-01-01,4,Fradique Coutinho,8567.863636363638,2019
2019-01-01,4,Higienópolis - Mackenzie,15383.272727272728,2019
2019-01-01,4,Luz,61871.95454545452,2019
2019-01-01,4,Oscar Freire,16322.681818181818,2019
2019-01-01,4,Paulista,57148.97727272726,2019
2019-01-01,4,Pinheiros,53653.75,2019
2019-01-01,4,República,125560.59090909091,2019
2019-01-01,4,São Paulo - Morumbi,28330.272727272728,2019
2019-01-01,5,AACD-Servidor,9038.818181818182,2019
2019-01-01,5,Adolfo Pinheiro,9180.40909090909,2019
2019-01-01,5,Alto da Boa Vista,4495.954545454545,2019
2019-01-01,5,Borba Gato,8996.59090909091,2019
2019-01-01,5,Brooklin,16146.772727272728,2019
2019-01-01,5,Campo Limpo,30553.636363636364,2019
2019-01-01,5,Capão Redondo,78625.63636363637,2019
2019-01-01,5,Chácara Klabin,54147.59090909091,2019
2019-01-01,5,Eucaliptos,15213.272727272728,2019
2019-01-01,5,Giovanni Gronchi,21620.454545454544,2019
2019-01-01,5,Hospital São Paulo,8009.136363636364,2019
2019-01-01,5,Largo Treze,29081.545454545456,2019
2019-01-01,5,Moema,14298.59090909091,2019
2019-01-01,5,Santa Cruz,57989.09090909091,2019
2019-01-01,5,Santo Amaro,75342.95454545454,2019
2019-01-01,5,Vila das Belezas,11656.59090909091,2019
2019-02-01,4,Butantã,56709.45,2019
2019-02-01,4,Faria Lima,45302.4,2019
2019-02-01,4,Fradique Coutinho,10171.824999999999,2019
2019-02-01,4,Higienópolis - Mackenzie,28801.45,2019
2019-02-01,4,Luz,71570.95000000003,2019
2019-02-01,4,Oscar Freire,19626.6,2019
2019-02-01,4,Paulista,70456.45000000001,2019
2019-02-01,4,Pinheiros,62416.82500000002,2019
2019-02-01,4,República,146678.65,2019
2019-02-01,4,São Paulo - Morumbi,38528.6,2019
2019-02-01,5,AACD-Servidor,10618.6,2019
2019-02-01,5,Adolfo Pinheiro,12183.15,2019
2019-02-01,5,Alto da Boa Vista,5695.4,2019
2019-02-01,5,Borba Gato,13746.7,2019
2019-02-01,5,Brooklin,20162.15,2019
2019-02-01,5,Campo Limpo,35285.1,2019
2019-02-01,5,Capão Redondo,89905,2019
2019-02-01,5,Chácara Klabin,66120.15,2019
2019-02-01,5,Eucaliptos,17908.05,2019
2019-02-01,5,Giovanni Gronchi,25433.5,2019
2019-02-01,5,Hospital São Paulo,10896.5,2019
2019-02-01,5,Largo Treze,35371.55,2019
2019-02-01,5,Moema,17748.4,2019
2019-02-01,5,Santa Cruz,67672.65,2019
2019-02-01,5,Santo Amaro,92481.8,2019
2019-02-01,5,Vila das Belezas,13342.45,2019
2019-03-01,4,Butantã,57162,2019
2019-03-01,4,Faria Lima,43400,2019
2019-03-01,4,Fradique Coutinho,9679.447368421052,2019
2019-03-01,4,Higienópolis - Mackenzie,29292.736842105263,2019
2019-03-01,4,Luz,72993.5,2019
2019-03-01,4,Oscar Freire,19453.842105263157,2019
2019-03-01,4,Paulista,69063.55555555558,2019
2019-03-01,4,Pinheiros,63189.31578947367,2019
2019-03-01,4,República,150335,2019
2019-03-01,4,São Paulo - Morumbi,41261.36842105263,2019
2019-03-01,5,AACD-Servidor,11143.578947368422,2019
2019-03-01,5,Adolfo Pinheiro,12854.736842105263,2019
2019-03-01,5,Alto da Boa Vista,6081.368421052632,2019
2019-03-01,5,Borba Gato,14930.736842105263,2019
2019-03-01,5,Brooklin,20585.105263157893,2019
2019-03-01,5,Campo Limpo,37877.68421052631,2019
2019-03-01,5,Capão Redondo,91145.21052631579,2019
2019-03-01,5,Chácara Klabin,70311.15789473684,2019
2019-03-01,5,Eucaliptos,18625.42105263158,2019
2019-03-01,5,Giovanni Gronchi,26043.052631578947,2019
2019-03-01,5,Hospital São Paulo,11503.052631578947,2019
2019-03-01,5,Largo Treze,37657.73684210526,2019
2019-03-01,5,Moema,18450.105263157893,2019
2019-03-01,5,Santa Cruz,72057.1052631579,2019
2019-03-01,5,Santo Amaro,91796.05263157895,2019
2019-03-01,5,Vila das Belezas,13849.736842105263,2019
2019-04-01,4,Butantã,59410.619047619046,2019
2019-04-01,4,Faria Lima,46158.333333333336,2019
2019-04-01,4,Fradique Coutinho,10678.57142857143,2019
2019-04-01,4,Higienópolis - Mackenzie,32371.380952380954,2019
2019-04-01,4,Luz,74676.23809523809,2019
2019-04-01,4,Oscar Freire,21405.95238095238,2019
2019-04-01,4,Paulista,73413.45238095237,2019
2019-04-01,4,Pinheiros,65392.071428571406,2019
2019-04-01,4,República,153922.2380952381,2019
2019-04-01,4,São Paulo - Morumbi,45529.90476190476,2019
2019-04-01,5,AACD-Servidor,11832.714285714286,2019
2019-04-01,5,Adolfo Pinheiro,13739.238095238095,2019
2019-04-01,5,Alto da Boa Vista,6465.0952380952385,2019
2019-04-01,5,Borba Gato,15308.52380952381,2019
2019-04-01,5,Brooklin,20613.238095238095,2019
2019-04-01,5,Campo Belo,4174,2019
2019-04-01,5,Campo Limpo,38820.04761904762,2019
2019-04-01,5,Capão Redondo,92571.04761904762,2019
2019-04-01,5,Chácara Klabin,75774.71428571429,2019
2019-04-01,5,Eucaliptos,19813.619047619046,2019
2019-04-01,5,Giovanni Gronchi,27117.761904761905,2019
2019-04-01,5,Hospital São Paulo,12117.857142857143,2019
2019-04-01,5,Largo Treze,39363.333333333336,2019
2019-04-01,5,Moema,19493,2019
2019-04-01,5,Santa Cruz,74482.42857142857,2019
2019-04-01,5,Santo Amaro,97204.80952380953,2019
2019-04-01,5,Vila das Belezas,14262.047619047618,2019
2019-05-01,4,Butantã,59006.59090909091,2019
2019-05-01,4,Faria Lima,46484,2019
2019-05-01,4,Fradique Coutinho,10777.772727272722,2019
2019-05-01,4,Higienópolis - Mackenzie,32029.136363636364,2019
2019-05-01,4,Luz,74233.43181818178,2019
2019-05-01,4,Oscar Freire,21824.863636363636,2019
2019-05-01,4,Paulista,74600.72727272726,2019
2019-05-01,4,Pinheiros,65190.8409090909,2019
2019-05-01,4,República,153560.18181818182,2019
2019-05-01,4,São Paulo - Morumbi,46948.27272727273,2019
2019-05-01,5,AACD-Servidor,12015.181818181818,2019
2019-05-01,5,Adolfo Pinheiro,13507.727272727272,2019
2019-05-01,5,Alto da Boa Vista,6275.636363636364,2019
2019-05-01,5,Borba Gato,15418.227272727272,2019
2019-05-01,5,Brooklin,19035.863636363636,2019
2019-05-01,5,Campo Belo,6826.772727272727,2019
2019-05-01,5,Campo Limpo,39134.09090909091,2019
2019-05-01,5,Capão Redondo,97199.04545454546,2019
2019-05-01,5,Chácara Klabin,76710.13636363637,2019
2019-05-01,5,Eucaliptos,19718.545454545456,2019
2019-05-01,5,Giovanni Gronchi,26501.227272727272,2019
2019-05-01,5,Hospital São Paulo,11927.40909090909,2019
2019-05-01,5,Largo Treze,38365.181818181816,2019
2019-05-01,5,Moema,19284.227272727272,2019
2019-05-01,5,Santa Cruz,73404.63636363637,2019
2019-05-01,5,Santo Amaro,94659.95454545454,2019
2019-05-01,5,Vila das Belezas,14122.545454545454,2019
2019-06-01,4,Butantã,54909.05263157895,2019
2019-06-01,4,Faria Lima,43706.94736842105,2019
2019-06-01,4,Fradique Coutinho,10267.05263157895,2019
2019-06-01,4,Higienópolis - Mackenzie,24005.947368421053,2019
2019-06-01,4,Luz,73027.76315789473,2019
2019-06-01,4,Oscar Freire,21075.736842105263,2019
2019-06-01,4,Paulista,69381.5,2019
2019-06-01,4,Pinheiros,62802.05263157893,2019
2019-06-01,4,República,145258.94736842104,2019
2019-06-01,4,São Paulo - Morumbi,47344.73684210526,2019
2019-06-01,5,AACD-Servidor,10925.157894736842,2019
2019-06-01,5,Adolfo Pinheiro,11958.78947368421,2019
2019-06-01,5,Alto da Boa Vista,6020.210526315789,2019
2019-06-01,5,Borba Gato,12491.473684210527,2019
2019-06-01,5,Brooklin,17715.315789473683,2019
2019-06-01,5,Campo Belo,7243.789473684211,2019
2019-06-01,5,Campo Limpo,34802.10526315789,2019
2019-06-01,5,Capão Redondo,89160.47368421052,2019
2019-06-01,5,Chácara Klabin,71959.36842105263,2019
2019-06-01,5,Eucaliptos,18724.736842105263,2019
2019-06-01,5,Giovanni Gronchi,24087.42105263158,2019
2019-06-01,5,Hospital São Paulo,10843.157894736842,2019
2019-06-01,5,Largo Treze,33752.05263157895,2019
2019-06-01,5,Moema,18174.473684210527,2019
2019-06-01,5,Santa Cruz,66293.05263157895,2019
2019-06-01,5,Santo Amaro,88796.47368421052,2019
2019-06-01,5,Vila das Belezas,12795.684210526315,2019
2019-07-01,4,Butantã,45953.13043478261,2019
2019-07-01,4,Faria Lima,40614.782608695656,2019
2019-07-01,4,Fradique Coutinho,9716.5,2019
2019-07-01,4,Higienópolis - Mackenzie,18839.652173913044,2019
2019-07-01,4,Luz,67777.82608695651,2019
2019-07-01,4,Oscar Freire,20069.521739130436,2019
2019-07-01,4,Paulista,62864.60869565216,2019
2019-07-01,4,Pinheiros,58462.52173913047,2019
2019-07-01,4,República,134875.52173913043,2019
2019-07-01,4,São Paulo - Morumbi,42694.608695652176,2019
2019-07-01,5,AACD-Servidor,10340.608695652174,2019
2019-07-01,5,Adolfo Pinheiro,9965.521739130434,2019
2019-07-01,5,Alto da Boa Vista,5204,2019
2019-07-01,5,Borba Gato,10246.869565217392,2019
2019-07-01,5,Brooklin,16019.478260869566,2019
2019-07-01,5,Campo Belo,7070.217391304348,2019
2019-07-01,5,Campo Limpo,36124.34782608696,2019
2019-07-01,5,Capão Redondo,86112.60869565218,2019
2019-07-01,5,Chácara Klabin,66888.43478260869,2019
2019-07-01,5,Eucaliptos,16688.608695652172,2019
2019-07-01,5,Giovanni Gronchi,22465.391304347828,2019
2019-07-01,5,Hospital São Paulo,9427.695652173914,2019
2019-07-01,5,Largo Treze,29804.82608695652,2019
2019-07-01,5,Moema,16547.695652173912,2019
2019-07-01,5,Santa Cruz,63003.391304347824,2019
2019-07-01,5,Santo Amaro,85546.86956521739,2019
2019-07-01,5,Vila das Belezas,11981.304347826086,2019
2019-08-01,4,Butantã,56836.681818181816,2019
2019-08-01,4,Faria Lima,45899.545454545456,2019
2019-08-01,4,Fradique Coutinho,10699.795454545458,2019
2019-08-01,4,Higienópolis - Mackenzie,32260.227272727272,2019
2019-08-01,4,Luz,75096.88636363634,2019
2019-08-01,4,Oscar Freire,22786.272727272728,2019
2019-08-01,4,Paulista,73740.3181818182,2019
2019-08-01,4,Pinheiros,65159.68181818184,2019
2019-08-01,4,República,152265.18181818182,2019
2019-08-01,4,São Paulo - Morumbi,50627.27272727273,2019
2019-08-01,5,AACD-Servidor,11684.636363636364,2019
2019-08-01,5,Adolfo Pinheiro,12319.5,2019
2019-08-01,5,Alto da Boa Vista,6474.136363636364,2019
2019-08-01,5,Borba Gato,15150.90909090909,2019
2019-08-01,5,Brooklin,18833.545454545456,2019
2019-08-01,5,Campo Belo,8847.227272727272,2019
2019-08-01,5,Campo Limpo,40328.36363636364,2019
2019-08-01,5,Capão Redondo,98021.77272727272,2019
2019-08-01,5,Chácara Klabin,78269.95454545454,2019
2019-08-01,5,Eucaliptos,18875.363636363636,2019
2019-08-01,5,Giovanni Gronchi,25866.909090909092,2019
2019-08-01,5,Hospital São Paulo,11709.636363636364,2019
2019-08-01,5,Largo Treze,36033.86363636364,2019
2019-08-01,5,Moema,19471.81818181818,2019
2019-08-01,5,Santa Cruz,71668.59090909091,2019
2019-08-01,5,Santo Amaro,98356.77272727272,2019
2019-08-01,5,Vila das Belezas,13846.636363636364,2019
2019-09-01,4,Butantã,56650.95238095238,2019
2019-09-01,4,Faria Lima,45912.619047619046,2019
2019-09-01,4,Fradique Coutinho,10830.523809523806,2019
2019-09-01,4,Higienópolis - Mackenzie,32845.52380952381,2019
2019-09-01,4,Luz,75627.71428571426,2019
2019-09-01,4,Oscar Freire,23518.095238095237,2019
2019-09-01,4,Paulista,74130.21428571426,2019
2019-09-01,4,Pinheiros,66205.21428571426,2019
2019-09-01,4,República,153840.85714285713,2019
2019-09-01,4,São Paulo - Morumbi,51640.09523809524,2019
2019-09-01,5,AACD-Servidor,12181.952380952382,2019
2019-09-01,5,Adolfo Pinheiro,13687.380952380952,2019
2019-09-01,5,Alto da Boa Vista,6618.666666666667,2019
2019-09-01,5,Borba Gato,15821.047619047618,2019
2019-09-01,5,Brooklin,19286.52380952381,2019
2019-09-01,5,Campo Belo,9741.142857142857,2019
2019-09-01,5,Campo Limpo,40707.333333333336,2019
2019-09-01,5,Capão Redondo,99868,2019
2019-09-01,5,Chácara Klabin,81840.80952380953,2019
2019-09-01,5,Eucaliptos,19549.761904761905,2019
2019-09-01,5,Giovanni Gronchi,26159.095238095237,2019
2019-09-01,5,Hospital São Paulo,12094.761904761905,2019
2019-09-01,5,Largo Treze,37887.57142857143,2019
2019-09-01,5,Moema,20149.095238095237,2019
2019-09-01,5,Santa Cruz,74210.14285714286,2019
2019-09-01,5,Santo Amaro,95809.47619047618,2019
2019-09-01,5,Vila das Belezas,14255.42857142857,2019
2019-10-01,4,Butantã,56351.47826086957,2019
2019-10-01,4,Faria Lima,45418.52173913043,2019
2019-10-01,4,Fradique Coutinho,10918.347826086958,2019
2019-10-01,4,Higienópolis - Mackenzie,31127.565217391304,2019
2019-10-01,4,Luz,76359.69565217393,2019
2019-10-01,4,Oscar Freire,23870.434782608696,2019
2019-10-01,4,Paulista,74004.97826086954,2019
2019-10-01,4,Pinheiros,66615.21739130435,2019
2019-10-01,4,República,153237.26086956522,2019
2019-10-01,4,São Paulo - Morumbi,52631.65217391304,2019
2019-10-01,5,AACD-Servidor,12014.260869565218,2019
2019-10-01,5,Adolfo Pinheiro,13710.260869565218,2019
2019-10-01,5,Alto da Boa Vista,6554.086956521739,2019
2019-10-01,5,Borba Gato,15305.08695652174,2019
2019-10-01,5,Brooklin,19529.869565217392,2019
2019-10-01,5,Campo Belo,10169.826086956522,2019
2019-10-01,5,Campo Limpo,42236.13043478261,2019
2019-10-01,5,Capão Redondo,101539.95652173914,2019
2019-10-01,5,Chácara Klabin,81525.39130434782,2019
2019-10-01,5,Eucaliptos,19888.739130434784,2019
2019-10-01,5,Giovanni Gronchi,26474.565217391304,2019
2019-10-01,5,Hospital São Paulo,12047.652173913044,2019
2019-10-01,5,Largo Treze,38819.34782608696,2019
2019-10-01,5,Moema,20462.434782608696,2019
2019-10-01,5,Santa Cruz,76499.21739130435,2019
2019-10-01,5,Santo Amaro,95255.47826086957,2019
2019-10-01,5,Vila das Belezas,14318.739130434782,2019
2019-11-01,4,Butantã,56106.8,2019
2019-11-01,4,Faria Lima,46148.7,2019
2019-11-01,4,Fradique Coutinho,10752.150000000003,2019
2019-11-01,4,Higienópolis - Mackenzie,30756.2,2019
2019-11-01,4,Luz,75427.27500000001,2019
2019-11-01,4,Oscar Freire,24023.05,2019
2019-11-01,4,Paulista,72444.125,2019
2019-11-01,4,Pinheiros,66168,2019
2019-11-01,4,República,152016.1,2019
2019-11-01,4,São Paulo - Morumbi,52795.15,2019
2019-11-01,5,AACD-Servidor,12051.8,2019
2019-11-01,5,Adolfo Pinheiro,14047.2,2019
2019-11-01,5,Alto da Boa Vista,6451.15,2019
2019-11-01,5,Borba Gato,15277.15,2019
2019-11-01,5,Brooklin,19010.85,2019
2019-11-01,5,Campo Belo,10353.3,2019
2019-11-01,5,Campo Limpo,42027.55,2019
2019-11-01,5,Capão Redondo,100555.75,2019
2019-11-01,5,Chácara Klabin,80165.15,2019
2019-11-01,5,Eucaliptos,20145.7,2019
2019-11-01,5,Giovanni Gronchi,26257.4,2019
2019-11-01,5,Hospital São Paulo,12070.4,2019
2019-11-01,5,Largo Treze,38280.8,2019
2019-11-01,5,Moema,20518.4,2019
2019-11-01,5,Santa Cruz,77427,2019
2019-11-01,5,Santo Amaro,93657,2019
2019-11-01,5,Vila das Belezas,14586.55,2019
2019-12-01,4,Butantã,45585,2019
2019-12-01,4,Faria Lima,39849.857142857145,2019
2019-12-01,4,Fradique Coutinho,9212.404761904761,2019
2019-12-01,4,Higienópolis - Mackenzie,20565.714285714283,2019
2019-12-01,4,Luz,68740.52380952383,2019
2019-12-01,4,Oscar Freire,21508.333333333336,2019
2019-12-01,4,Paulista,61174.66666666667,2019
2019-12-01,4,Pinheiros,58558.45238095237,2019
2019-12-01,4,República,133125.38095238095,2019
2019-12-01,4,São Paulo - Morumbi,46837.23809523809,2019
2019-12-01,5,AACD-Servidor,10340.42857142857,2019
2019-12-01,5,Adolfo Pinheiro,11317.57142857143,2019
2019-12-01,5,Alto da Boa Vista,5328.190476190476,2019
2019-12-01,5,Borba Gato,11164.47619047619,2019
2019-12-01,5,Brooklin,16298.857142857141,2019
2019-12-01,5,Campo Belo,9061.047619047618,2019
2019-12-01,5,Campo Limpo,38782.57142857143,2019
2019-12-01,5,Capão Redondo,90702.04761904762,2019
2019-12-01,5,Chácara Klabin,70724.85714285714,2019
2019-12-01,5,Eucaliptos,18995.714285714286,2019
2019-12-01,5,Giovanni Gronchi,24460.95238095238,2019
2019-12-01,5,Hospital São Paulo,9736.380952380952,2019
2019-12-01,5,Largo Treze,35418.71428571428,2019
2019-12-01,5,Moema,17813.95238095238,2019
2019-12-01,5,Santa Cruz,70491.52380952382,2019
2019-12-01,5,Santo Amaro,88833.90476190476,2019
2019-12-01,5,Vila das Belezas,13295.380952380952,2019
2020-01-01,4,Butantã,43587.22727272727,2020
2020-01-01,4,Faria Lima,41154.181818181816,2020
2020-01-01,4,Fradique Coutinho,9720.977272727276,2020
2020-01-01,4,Higienópolis - Mackenzie,19406.772727272728,2020
2020-01-01,4,Luz,68790,2020
2020-01-01,4,Oscar Freire,21929.863636363636,2020
2020-01-01,4,Paulista,61382.61363636363,2020
2020-01-01,4,Pinheiros,59638.68181818184,2020
2020-01-01,4,República,131753.31818181818,2020
2020-01-01,4,São Paulo - Morumbi,44913.454545454544,2020
2020-01-01,5,AACD-Servidor,10884.136363636364,2020
2020-01-01,5,Adolfo Pinheiro,10344.136363636364,2020
2020-01-01,5,Alto da Boa Vista,5288.090909090909,2020
2020-01-01,5,Borba Gato,11163.545454545454,2020
2020-01-01,5,Brooklin,16385.18181818182,2020
2020-01-01,5,Campo Belo,9164.09090909091,2020
2020-01-01,5,Campo Limpo,38325.181818181816,2020
2020-01-01,5,Capão Redondo,87360.59090909091,2020
2020-01-01,5,Chácara Klabin,71584.54545454546,2020
2020-01-01,5,Eucaliptos,17814.31818181818,2020
2020-01-01,5,Giovanni Gronchi,23542.954545454544,2020
2020-01-01,5,Hospital São Paulo,9856.454545454546,2020
2020-01-01,5,Largo Treze,31062.5,2020
2020-01-01,5,Moema,17960.68181818182,2020
2020-01-01,5,Santa Cruz,69823.72727272728,2020
2020-01-01,5,Santo Amaro,91597.72727272728,2020
2020-01-01,5,Vila das Belezas,12348.40909090909,2020
2020-02-01,4,Butantã,51160.666666666664,2020
2020-02-01,4,Faria Lima,45464.666666666664,2020
2020-02-01,4,Fradique Coutinho,10627.38888888889,2020
2020-02-01,4,Higienópolis - Mackenzie,30528.722222222223,2020
2020-02-01,4,Luz,73719.66666666667,2020
2020-02-01,4,Oscar Freire,24171.944444444445,2020
2020-02-01,4,Paulista,70863.44444444442,2020
2020-02-01,4,Pinheiros,61401.58333333332,2020
2020-02-01,4,República,144307.88888888888,2020
2020-02-01,4,São Paulo - Morumbi,51899.055555555555,2020
2020-02-01,5,AACD-Servidor,11801.166666666666,2020
2020-02-01,5,Adolfo Pinheiro,12631.777777777777,2020
2020-02-01,5,Alto da Boa Vista,6250.777777777777,2020
2020-02-01,5,Borba Gato,15559.222222222223,2020
2020-02-01,5,Brooklin,19298.5,2020
2020-02-01,5,Campo Belo,10970.611111111111,2020
2020-02-01,5,Campo Limpo,41057.38888888889,2020
2020-02-01,5,Capão Redondo,95809.33333333333,2020
2020-02-01,5,Chácara Klabin,83786.88888888889,2020
2020-02-01,5,Eucaliptos,19807.944444444445,2020
2020-02-01,5,Giovanni Gronchi,26695.944444444445,2020
2020-02-01,5,Hospital São Paulo,12137.388888888889,2020
2020-02-01,5,Largo Treze,35240.055555555555,2020
2020-02-01,5,Moema,20702.61111111111,2020
2020-02-01,5,Santa Cruz,78965.83333333333,2020
2020-02-01,5,Santo Amaro,97157.33333333333,2020
2020-02-01,5,Vila das Belezas,14184.888888888889,2020
2020-03-01,4,Butantã,36049.13636363637,2020
2020-03-01,4,Faria Lima,27586.95454545455,2020
2020-03-01,4,Fradique Coutinho,6541.454545454544,2020
2020-03-01,4,Higienópolis - Mackenzie,19169.636363636364,2020
2020-03-01,4,Luz,50764.522727272735,2020
2020-03-01,4,Oscar Freire,16419.318181818184,2020
2020-03-01,4,Paulista,45797.931818181816,2020
2020-03-01,4,Pinheiros,41834.8409090909,2020
2020-03-01,4,República,95995.86363636363,2020
2020-03-01,4,São Paulo - Morumbi,35739.181818181816,2020
2020-03-01,5,AACD-Servidor,8056.590909090908,2020
2020-03-01,5,Adolfo Pinheiro,8543.090909090908,2020
2020-03-01,5,Alto da Boa Vista,4189.818181818181,2020
2020-03-01,5,Borba Gato,9990.272727272726,2020
2020-03-01,5,Brooklin,12267.727272727274,2020
2020-03-01,5,Campo Belo,7095.045454545454,2020
2020-03-01,5,Campo Limpo,29125.818181818184,2020
2020-03-01,5,Capão Redondo,70480.54545454544,2020
2020-03-01,5,Chácara Klabin,57284.13636363637,2020
2020-03-01,5,Eucaliptos,12637.727272727276,2020
2020-03-01,5,Giovanni Gronchi,19033.409090909092,2020
2020-03-01,5,Hospital São Paulo,8408.81818181818,2020
2020-03-01,5,Largo Treze,25419.545454545452,2020
2020-03-01,5,Moema,13473.227272727276,2020
2020-03-01,5,Santa Cruz,53059.818181818184,2020
2020-03-01,5,Santo Amaro,69317.27272727274,2020
2020-03-01,5,Vila das Belezas,10357.5,2020
2020-04-01,4,Butantã,10936.95,2020
2020-04-01,4,Faria Lima,6035.25,2020
2020-04-01,4,Fradique Coutinho,1570.6000000000001,2020
2020-04-01,4,Higienópolis - Mackenzie,3751.35,2020
2020-04-01,4,Luz,18558.1,2020
2020-04-01,4,Oscar Freire,6359.1,2020
2020-04-01,4,Paulista,12229.900000000003,2020
2020-04-01,4,Pinheiros,12739.449999999997,2020
2020-04-01,4,República,29023.95,2020
2020-04-01,4,São Paulo - Morumbi,11726.4,2020
2020-04-01,5,AACD-Servidor,2933.9,2020
2020-04-01,5,Adolfo Pinheiro,2127.3,2020
2020-04-01,5,Alto da Boa Vista,1194.55,2020
